provider,company_id,created_at,device,indicator_id,affected_service,latitude,longitude,city_id,country_id,source,asn,provider_id,zip,city,state
t-mobile,20097,2026-02-20T02:48:57+00:00,mobile,8,Mobile Internet,27.93,-97.32,4720131.0,89,device,21928.0,16.0,78359,Gregory,TX
t-mobile,20097,2026-02-20T02:49:03+00:00,mobile,14,No Signal,41.23,-95.88,4852832.0,89,ip,22773.0,22.0,51501,Council Bluffs,IA
t-mobile,20097,2026-02-20T02:49:28+00:00,mobile,981,5G Home Internet,28.05,-82.45,4174757.0,89,ip,21928.0,16.0,33612,Tampa,FL
t-mobile,20097,2026-02-20T02:54:15+00:00,mobile,981,5G Home Internet,40.92,-75.4,5181761.0,89,device,21928.0,16.0,18322,Brodheadsville,PA
t-mobile,20097,2026-02-20T02:54:21+00:00,desktop,981,5G Home Internet,39.67,-105.02,5419384.0,89,device,21928.0,119149.0,80219,Denver,CO
t-mobile,20097,2026-02-20T02:55:43+00:00,mobile,981,5G Home Internet,39.14,-76.82,4368879.0,89,device,21928.0,16.0,20763,Savage,MD
t-mobile,20097,2026-02-20T02:56:39+00:00,mobile,8,Mobile Internet,28.02,-82.46,4174757.0,89,ip,21928.0,16.0,33604,Tampa,FL
t-mobile,20097,2026-02-20T02:57:41+00:00,mobile,981,5G Home Internet,33.73,-84.21,4191124.0,89,ip,21928.0,16.0,30035,Decatur,GA
t-mobile,20097,2026-02-20T02:58:12+00:00,mobile,10,Texting / SMS,33.51,-112.1,5308655.0,89,ip,21928.0,119149.0,85015,Phoenix,AZ
t-mobile,20097,2026-02-20T02:59:15+00:00,desktop,8,Mobile Internet,39.4,-123.8,5350039.0,89,device,21928.0,16.0,95437,Fort Bragg,CA
t-mobile,20097,2026-02-20T02:59:30+00:00,mobile,981,5G Home Internet,27.95,-81.73,,89,ip,21928.0,16.0,33880,Winter Haven,FL
t-mobile,20097,2026-02-20T02:59:46+00:00,mobile,981,5G Home Internet,33.61,-114.59,5329649.0,89,device,21928.0,16.0,92225,Blythe,CA
t-mobile,20097,2026-02-20T03:00:02+00:00,mobile,981,5G Home Internet,33.19,-117.02,5405430.0,89,device,6167.0,151547.0,92082,Valley Center,CA
t-mobile,20097,2026-02-20T03:00:51+00:00,mobile,981,5G Home Internet,27.95,-81.73,,89,ip,6167.0,14.0,33880,Winter Haven,FL
t-mobile,20097,2026-02-20T03:00:51+00:00,mobile,981,5G Home Internet,39.86,-86.05,4259418.0,89,device,21928.0,16.0,46226,Indianapolis,IN
t-mobile,20097,2026-02-20T03:01:20+00:00,mobile,981,5G Home Internet,39.75,-75.55,4145381.0,89,device,39486.0,126439.0,19801,Wilmington,DE
t-mobile,20097,2026-02-20T03:03:15+00:00,mobile,981,5G Home Internet,29.11,-95.77,4735190.0,89,device,7018.0,13.0,77480,Sweeny,TX
t-mobile,20097,2026-02-20T03:05:01+00:00,mobile,9,Mobile Phone,32.92,-96.77,4684888.0,89,ip,21928.0,16.0,75251,Dallas,TX
t-mobile,20097,2026-02-20T03:08:57+00:00,mobile,8,Mobile Internet,33.75,-117.86,5392900.0,89,ip,21928.0,16.0,92701,Santa Ana,CA
t-mobile,20097,2026-02-20T03:09:22+00:00,mobile,981,5G Home Internet,36.22,-86.77,4644585.0,89,ip,21928.0,16.0,37207,Nashville,TN
t-mobile,20097,2026-02-20T03:10:17+00:00,mobile,981,5G Home Internet,28.56,-81.14,4167147.0,89,device,21928.0,16.0,32833,Orlando,FL
t-mobile,20097,2026-02-20T03:11:53+00:00,mobile,6,Website,33.43,-111.69,5304391.0,89,device,7018.0,13.0,85205,Mesa,AZ
t-mobile,20097,2026-02-20T03:12:25+00:00,mobile,8,Mobile Internet,47.67,-122.13,5808079.0,89,device,36183.0,118997.0,98052,Redmond,WA
t-mobile,20097,2026-02-20T03:13:09+00:00,mobile,981,5G Home Internet,33.13,-97.04,4704482.0,89,device,21928.0,16.0,76210,Denton,TX
t-mobile,20097,2026-02-20T03:14:38+00:00,mobile,981,5G Home Internet,28.05,-82.45,4174757.0,89,ip,21928.0,16.0,33612,Tampa,FL
t-mobile,20097,2026-02-20T03:15:09+00:00,mobile,9,Mobile Phone,32.71,-96.85,4684888.0,89,ip,21928.0,119149.0,75224,Dallas,TX
t-mobile,20097,2026-02-20T03:15:41+00:00,mobile,981,5G Home Internet,33.0,-96.54,4743275.0,89,ip,21928.0,16.0,75098,Wylie,TX
t-mobile,20097,2026-02-20T03:15:58+00:00,mobile,14,No Signal,40.97,-73.89,5145215.0,89,device,701.0,38317.0,10701,Yonkers,NY
t-mobile,20097,2026-02-20T03:16:38+00:00,tablet,10,Texting / SMS,26.2,-81.78,4165565.0,89,device,7922.0,3.0,34105,Naples,FL
t-mobile,20097,2026-02-20T03:16:46+00:00,mobile,981,5G Home Internet,30.41,-87.67,4062644.0,89,device,21928.0,16.0,36535,Foley,AL
t-mobile,20097,2026-02-20T03:17:22+00:00,mobile,981,5G Home Internet,40.24,-83.37,4517696.0,89,device,10796.0,38177.0,43040,Marysville,OH
t-mobile,20097,2026-02-20T03:17:50+00:00,mobile,14,No Signal,34.03,-117.77,5384170.0,89,device,54113.0,118997.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T03:19:00+00:00,mobile,981,5G Home Internet,41.63,-85.0,4917614.0,89,ip,30036.0,142296.0,46703,Angola,IN
t-mobile,20097,2026-02-20T03:19:38+00:00,mobile,9,Mobile Phone,30.25,-95.5,4682991.0,89,device,6167.0,14.0,77384,Conroe,TX
t-mobile,20097,2026-02-20T03:21:18+00:00,mobile,7,TV Streaming,34.1,-118.15,5323060.0,89,device,54113.0,118997.0,91030,South Pasadena,CA
t-mobile,20097,2026-02-20T03:22:22+00:00,mobile,10,Texting / SMS,33.63,-112.11,5308655.0,89,device,21928.0,16.0,85023,Phoenix,AZ
t-mobile,20097,2026-02-20T03:22:38+00:00,desktop,14,No Signal,34.04,-117.76,5384170.0,89,ip,5650.0,10.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T03:22:49+00:00,mobile,981,5G Home Internet,26.14,-80.17,4155966.0,89,ip,21928.0,16.0,33311,Fort Lauderdale,FL
t-mobile,20097,2026-02-20T03:23:20+00:00,mobile,14,No Signal,34.03,-117.78,5384170.0,89,device,36183.0,118997.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T03:23:36+00:00,mobile,8,Mobile Internet,40.07,-75.2,4560349.0,89,ip,6167.0,14.0,19118,Philadelphia,PA
t-mobile,20097,2026-02-20T03:25:53+00:00,mobile,981,5G Home Internet,32.71,-117.05,5391811.0,89,ip,21928.0,16.0,92114,San Diego,CA
t-mobile,20097,2026-02-20T03:26:05+00:00,mobile,981,5G Home Internet,33.21,-111.84,5289282.0,89,device,21928.0,16.0,85249,Chandler,AZ
t-mobile,20097,2026-02-20T03:27:38+00:00,desktop,981,5G Home Internet,29.31,-98.36,4726206.0,89,device,7018.0,13.0,78223,San Antonio,TX
t-mobile,20097,2026-02-20T03:27:39+00:00,desktop,981,5G Home Internet,44.96,-93.26,5037649.0,89,ip,21928.0,119149.0,55404,Minneapolis,MN
t-mobile,20097,2026-02-20T03:27:59+00:00,desktop,9,Mobile Phone,37.81,-122.25,5378538.0,89,ip,7018.0,126384.0,94610,Oakland,CA
t-mobile,20097,2026-02-20T03:28:17+00:00,desktop,981,5G Home Internet,29.52,-94.96,4671895.0,89,device,21928.0,119149.0,,,
t-mobile,20097,2026-02-20T03:28:44+00:00,mobile,9,Mobile Phone,39.78,-86.04,4259418.0,89,device,63023.0,42259.0,46219,Indianapolis,IN
t-mobile,20097,2026-02-20T03:29:09+00:00,mobile,981,5G Home Internet,40.68,-73.88,5110302.0,89,ip,21928.0,119149.0,11208,Brooklyn,NY
t-mobile,20097,2026-02-20T03:29:53+00:00,desktop,981,5G Home Internet,36.12,-79.98,4461380.0,89,device,21928.0,119149.0,27235,Colfax,NC
t-mobile,20097,2026-02-20T03:31:24+00:00,mobile,981,5G Home Internet,32.77,-97.1,4671240.0,89,device,6167.0,14.0,76011,Arlington,TX
t-mobile,20097,2026-02-20T03:32:34+00:00,desktop,981,5G Home Internet,33.51,-112.1,5308655.0,89,ip,21928.0,16.0,85015,Phoenix,AZ
t-mobile,20097,2026-02-20T03:34:17+00:00,mobile,981,5G Home Internet,28.58,-81.48,4167147.0,89,ip,21928.0,16.0,32818,Orlando,FL
t-mobile,20097,2026-02-20T03:38:59+00:00,mobile,981,5G Home Internet,29.24,-82.11,4166673.0,89,device,21928.0,16.0,34479,Ocala,FL
t-mobile,20097,2026-02-20T03:39:47+00:00,mobile,8,Mobile Internet,31.94,-87.74,4093488.0,89,device,7018.0,13.0,36784,Thomasville,AL
t-mobile,20097,2026-02-20T03:40:21+00:00,mobile,981,5G Home Internet,34.03,-117.77,5384170.0,89,device,6167.0,14.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T03:41:02+00:00,mobile,981,5G Home Internet,26.94,-82.33,7216960.0,89,device,54113.0,118997.0,34223,Englewood,FL
t-mobile,20097,2026-02-20T03:42:00+00:00,mobile,981,5G Home Internet,32.91,-96.73,4684888.0,89,ip,21928.0,16.0,75243,Dallas,TX
t-mobile,20097,2026-02-20T03:42:09+00:00,mobile,9,Mobile Phone,39.85,-89.54,4248205.0,89,ip,10971.0,384.0,62561,Riverton,IL
t-mobile,20097,2026-02-20T03:42:16+00:00,mobile,981,5G Home Internet,39.18,-84.37,4508722.0,89,device,21928.0,16.0,45243,Cincinnati,OH
t-mobile,20097,2026-02-20T03:43:03+00:00,mobile,981,5G Home Internet,34.14,-117.25,5391710.0,89,ip,21928.0,16.0,92404,San Bernardino,CA
t-mobile,20097,2026-02-20T03:43:43+00:00,mobile,981,5G Home Internet,47.61,-122.33,,89,ip,21928.0,16.0,98101,Seattle,WA
t-mobile,20097,2026-02-20T03:44:48+00:00,mobile,8,Mobile Internet,35.43,-97.09,4542500.0,89,device,6167.0,151547.0,74851,Mcloud,OK
t-mobile,20097,2026-02-20T03:44:58+00:00,mobile,981,5G Home Internet,32.8,-97.41,4691930.0,89,device,21928.0,16.0,76114,Fort Worth,TX
t-mobile,20097,2026-02-20T03:45:08+00:00,mobile,981,5G Home Internet,39.99,-75.14,4560349.0,89,device,21928.0,16.0,19133,Philadelphia,PA
t-mobile,20097,2026-02-20T03:45:32+00:00,mobile,981,5G Home Internet,32.61,-96.86,4685524.0,89,ip,21928.0,16.0,75115,Desoto,TX
t-mobile,20097,2026-02-20T03:50:22+00:00,mobile,14,No Signal,38.24,-85.69,4299276.0,89,ip,10796.0,56904.0,40205,Louisville,KY
t-mobile,20097,2026-02-20T03:51:58+00:00,mobile,8,Mobile Internet,39.12,-76.5,4364990.0,89,ip,701.0,12.0,21122,Pasadena,MD
t-mobile,20097,2026-02-20T03:55:44+00:00,desktop,981,5G Home Internet,35.78,-78.67,,89,ip,6389.0,13.0,27607,Raleigh,NC
t-mobile,20097,2026-02-20T04:01:19+00:00,desktop,981,5G Home Internet,34.13,-118.06,5324477.0,89,device,21928.0,119149.0,91007,Arcadia,CA
t-mobile,20097,2026-02-20T04:03:02+00:00,mobile,9,Mobile Phone,34.03,-117.77,5384170.0,89,device,5650.0,10.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T04:03:07+00:00,desktop,8,Mobile Internet,39.4,-123.8,5350039.0,89,device,21928.0,16.0,95437,Fort Bragg,CA
t-mobile,20097,2026-02-20T04:03:11+00:00,mobile,8,Mobile Internet,39.83,-105.06,5412199.0,89,ip,6167.0,14.0,80003,Arvada,CO
t-mobile,20097,2026-02-20T04:03:57+00:00,desktop,981,5G Home Internet,38.03,-121.26,5399020.0,89,ip,7922.0,3.0,95212,Stockton,CA
t-mobile,20097,2026-02-20T04:09:32+00:00,desktop,14,No Signal,39.4,-123.8,5350039.0,89,device,21928.0,16.0,95437,Fort Bragg,CA
t-mobile,20097,2026-02-20T04:10:19+00:00,mobile,981,5G Home Internet,28.34,-80.69,4164092.0,89,device,36183.0,118997.0,32952,Merritt Island,FL
t-mobile,20097,2026-02-20T04:10:20+00:00,mobile,981,5G Home Internet,33.56,-112.14,5308655.0,89,ip,21928.0,16.0,85051,Phoenix,AZ
t-mobile,20097,2026-02-20T04:12:46+00:00,mobile,981,5G Home Internet,28.34,-80.69,4164092.0,89,device,13335.0,118997.0,32952,Merritt Island,FL
t-mobile,20097,2026-02-20T04:14:38+00:00,mobile,8,Mobile Internet,39.7,-105.04,5419384.0,89,device,21928.0,16.0,80219,Denver,CO
t-mobile,20097,2026-02-20T04:15:06+00:00,desktop,8,Mobile Internet,37.34,-121.89,5392171.0,89,ip,14593.0,115554.0,95112,San Jose,CA
t-mobile,20097,2026-02-20T04:19:13+00:00,mobile,8,Mobile Internet,39.71,-86.41,4263108.0,89,device,21928.0,16.0,46168,Plainfield,IN
t-mobile,20097,2026-02-20T04:24:16+00:00,desktop,981,5G Home Internet,33.51,-112.1,5308655.0,89,ip,21928.0,16.0,85015,Phoenix,AZ
t-mobile,20097,2026-02-20T04:24:26+00:00,mobile,981,5G Home Internet,40.76,-74.18,5101798.0,89,ip,21928.0,16.0,7104,Newark,NJ
t-mobile,20097,2026-02-20T04:24:49+00:00,mobile,981,5G Home Internet,34.02,-118.35,4330650.0,89,device,7018.0,13.0,90016,Los Angeles,CA
t-mobile,20097,2026-02-20T04:26:38+00:00,mobile,981,5G Home Internet,39.74,-104.99,,89,ip,21928.0,16.0,80202,Denver,CO
t-mobile,20097,2026-02-20T04:28:15+00:00,mobile,14,No Signal,30.7,-95.26,4682352.0,89,device,19201.0,6225.0,77331,Coldspring,TX
t-mobile,20097,2026-02-20T04:29:05+00:00,mobile,981,5G Home Internet,33.67,-117.78,5359777.0,89,device,22773.0,22.0,92618,Irvine,CA
t-mobile,20097,2026-02-20T04:33:43+00:00,mobile,14,No Signal,30.0,-81.6,4170894.0,89,device,63023.0,42259.0,32092,Saint Augustine,FL
t-mobile,20097,2026-02-20T04:34:03+00:00,mobile,981,5G Home Internet,31.22,-87.31,4051714.0,89,device,6167.0,14.0,36426,Brewton,AL
t-mobile,20097,2026-02-20T04:34:12+00:00,mobile,981,5G Home Internet,34.2,-85.95,4830768.0,89,device,21928.0,16.0,35961,Collinsville,AL
t-mobile,20097,2026-02-20T04:35:35+00:00,mobile,8,Mobile Internet,41.78,-87.78,4887398.0,89,ip,6167.0,151547.0,60638,Chicago,IL
t-mobile,20097,2026-02-20T04:37:55+00:00,tablet,8,Mobile Internet,37.97,-80.77,4819307.0,89,device,21928.0,16.0,25962,Rainelle,WV
t-mobile,20097,2026-02-20T04:38:25+00:00,desktop,981,5G Home Internet,35.79,-83.98,4602181.0,89,ip,21928.0,119149.0,37701,Alcoa,TN
t-mobile,20097,2026-02-20T04:38:38+00:00,mobile,8,Mobile Internet,39.21,-76.88,4352053.0,89,ip,701.0,12.0,21044,Columbia,MD
t-mobile,20097,2026-02-20T04:39:02+00:00,mobile,981,5G Home Internet,33.38,-111.88,5304391.0,89,ip,21928.0,16.0,85202,Mesa,AZ
t-mobile,20097,2026-02-20T04:42:53+00:00,mobile,8,Mobile Internet,41.57,-87.68,4896353.0,89,device,54113.0,118997.0,60430,Homewood,IL
t-mobile,20097,2026-02-20T04:45:14+00:00,mobile,9,Mobile Phone,42.99,-84.16,5004792.0,89,ip,21527.0,3816.0,48867,Owosso,MI
t-mobile,20097,2026-02-20T04:47:08+00:00,mobile,10,Texting / SMS,37.23,-79.99,4782167.0,89,device,22773.0,22.0,24018,Roanoke,VA
t-mobile,20097,2026-02-20T04:47:21+00:00,mobile,981,5G Home Internet,38.31,-104.73,5435477.0,89,device,21928.0,16.0,81007,Pueblo,CO
t-mobile,20097,2026-02-20T04:47:29+00:00,mobile,981,5G Home Internet,34.16,-118.12,5381396.0,89,device,21928.0,16.0,91104,Pasadena,CA
t-mobile,20097,2026-02-20T04:47:47+00:00,mobile,981,5G Home Internet,34.2,-81.52,4592114.0,89,device,7018.0,13.0,29127,Prosperity,SC
t-mobile,20097,2026-02-20T04:51:36+00:00,mobile,981,5G Home Internet,33.51,-112.14,5308655.0,89,ip,21928.0,119149.0,85019,Phoenix,AZ
t-mobile,20097,2026-02-20T04:55:21+00:00,mobile,9,Mobile Phone,37.94,-122.35,5387428.0,89,device,36183.0,118997.0,94801,Richmond,CA
t-mobile,20097,2026-02-20T05:00:40+00:00,mobile,981,5G Home Internet,40.82,-73.94,5128581.0,89,ip,21928.0,16.0,10030,New York,NY
t-mobile,20097,2026-02-20T05:01:07+00:00,mobile,981,5G Home Internet,36.12,-115.14,5506956.0,89,ip,21928.0,16.0,89119,Las Vegas,NV
t-mobile,20097,2026-02-20T05:03:02+00:00,mobile,981,5G Home Internet,47.79,-122.33,5804191.0,89,device,21928.0,119149.0,98043,Mountlake Terrace,WA
t-mobile,20097,2026-02-20T05:03:59+00:00,mobile,8,Mobile Internet,41.51,-82.96,5167259.0,89,device,21928.0,119149.0,43452,Port Clinton,OH
t-mobile,20097,2026-02-20T05:07:10+00:00,mobile,981,5G Home Internet,33.14,-97.03,4704482.0,89,device,21928.0,119149.0,75065,Lake Dallas,TX
t-mobile,20097,2026-02-20T05:07:54+00:00,mobile,981,5G Home Internet,35.1,-106.5,5454711.0,89,device,21928.0,16.0,87112,Albuquerque,NM
t-mobile,20097,2026-02-20T05:10:34+00:00,desktop,981,5G Home Internet,38.03,-84.91,4297581.0,89,device,21928.0,16.0,40342,Lawrenceburg,KY
t-mobile,20097,2026-02-20T05:14:42+00:00,mobile,981,5G Home Internet,42.7,-71.16,4941720.0,89,device,21928.0,119149.0,1843,Lawrence,MA
t-mobile,20097,2026-02-20T05:17:08+00:00,desktop,981,5G Home Internet,32.77,-117.13,5391811.0,89,ip,21928.0,119149.0,92116,San Diego,CA
t-mobile,20097,2026-02-20T05:18:50+00:00,mobile,981,5G Home Internet,39.92,-82.87,4509177.0,89,ip,21928.0,16.0,43232,Columbus,OH
t-mobile,20097,2026-02-20T05:21:56+00:00,desktop,9,Mobile Phone,34.04,-117.76,5384170.0,89,ip,5650.0,10.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T05:22:28+00:00,mobile,14,No Signal,33.73,-118.3,5392527.0,89,device,22773.0,22.0,90731,San Pedro,CA
t-mobile,20097,2026-02-20T05:24:05+00:00,mobile,9,Mobile Phone,34.04,-117.76,5384170.0,89,ip,5650.0,10.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T05:24:36+00:00,mobile,9,Mobile Phone,34.03,-117.77,5384170.0,89,device,20001.0,38177.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T05:30:26+00:00,mobile,981,5G Home Internet,42.43,-83.48,5003956.0,89,ip,6167.0,14.0,48167,Northville,MI
t-mobile,20097,2026-02-20T05:35:00+00:00,mobile,7,TV Streaming,33.61,-112.17,5295985.0,89,device,6167.0,14.0,85304,Glendale,AZ
t-mobile,20097,2026-02-20T05:39:39+00:00,mobile,14,No Signal,34.03,-117.77,5384170.0,89,device,20001.0,38177.0,91766,Pomona,CA
t-mobile,20097,2026-02-20T05:41:29+00:00,mobile,981,5G Home Internet,33.0,-91.97,4315535.0,89,device,21928.0,119149.0,71220,Bastrop,LA
t-mobile,20097,2026-02-20T05:42:36+00:00,mobile,981,5G Home Internet,39.72,-84.16,4509884.0,89,ip,21928.0,16.0,45419,Dayton,OH
t-mobile,20097,2026-02-20T05:42:40+00:00,mobile,8,Mobile Internet,38.26,-85.67,4299276.0,89,ip,21928.0,16.0,40207,Louisville,KY
t-mobile,20097,2026-02-20T05:48:05+00:00,mobile,981,5G Home Internet,38.14,-85.62,4299276.0,89,ip,21928.0,16.0,40228,Louisville,KY
t-mobile,20097,2026-02-20T05:51:04+00:00,mobile,10,Texting / SMS,39.74,-84.15,4509884.0,89,device,10796.0,38177.0,45420,Dayton,OH
t-mobile,20097,2026-02-20T05:51:56+00:00,desktop,981,5G Home Internet,34.12,-117.44,5349755.0,89,ip,21928.0,119149.0,92336,Fontana,CA
t-mobile,20097,2026-02-20T05:56:22+00:00,mobile,981,5G Home Internet,31.07,-97.7,4703223.0,89,device,21928.0,16.0,76542,Killeen,TX
t-mobile,20097,2026-02-20T05:57:52+00:00,mobile,981,5G Home Internet,41.85,-87.65,,89,ip,21928.0,16.0,60608,Chicago,IL
t-mobile,20097,2026-02-20T06:01:29+00:00,mobile,8,Mobile Internet,38.64,-90.26,4407066.0,89,ip,21928.0,119149.0,63108,Saint Louis,MO
t-mobile,20097,2026-02-20T06:04:04+00:00,desktop,981,5G Home Internet,35.21,-80.82,4460243.0,89,ip,21928.0,119149.0,28207,Charlotte,NC
t-mobile,20097,2026-02-20T06:05:59+00:00,desktop,981,5G Home Internet,39.57,-78.06,4808508.0,89,device,21928.0,119149.0,25427,Hedgesville,WV
t-mobile,20097,2026-02-20T06:14:53+00:00,mobile,8,Mobile Internet,37.8,-122.21,5378538.0,89,device,21928.0,16.0,94602,Oakland,CA
t-mobile,20097,2026-02-20T06:14:56+00:00,mobile,981,5G Home Internet,32.7,-97.14,4671240.0,89,ip,20057.0,13.0,76015,Arlington,TX
t-mobile,20097,2026-02-20T06:24:51+00:00,desktop,14,No Signal,39.4,-123.8,5350039.0,89,device,21928.0,16.0,95437,Fort Bragg,CA
t-mobile,20097,2026-02-20T06:28:03+00:00,mobile,981,5G Home Internet,36.42,-94.45,4112898.0,89,device,21928.0,16.0,72736,Gravette,AR
t-mobile,20097,2026-02-20T06:28:28+00:00,desktop,14,No Signal,39.4,-123.8,5350039.0,89,device,21928.0,16.0,95437,Fort Bragg,CA
t-mobile,20097,2026-02-20T06:29:26+00:00,mobile,981,5G Home Internet,41.57,-87.68,4896353.0,89,device,54113.0,118997.0,60430,Homewood,IL
t-mobile,20097,2026-02-20T06:29:39+00:00,mobile,981,5G Home Internet,25.77,-80.19,4164138.0,89,ip,54113.0,118997.0,33131,Miami,FL
t-mobile,20097,2026-02-20T06:30:26+00:00,mobile,981,5G Home Internet,25.95,-97.42,4676740.0,89,device,21928.0,16.0,78526,Brownsville,TX
t-mobile,20097,2026-02-20T06:33:20+00:00,desktop,14,No Signal,29.69,-95.41,4699066.0,89,ip,54063.0,43298.0,77054,Houston,TX
t-mobile,20097,2026-02-20T06:34:03+00:00,mobile,8,Mobile Internet,41.68,-71.92,4840755.0,89,ip,11776.0,126798.0,6374,Plainfield,CT
t-mobile,20097,2026-02-20T06:36:00+00:00,desktop,10,Texting / SMS,21.5,-158.03,5853992.0,89,ip,20001.0,38177.0,96786,Wahiawa,HI
t-mobile,20097,2026-02-20T06:36:36+00:00,desktop,14,No Signal,39.4,-123.8,5350039.0,89,device,21928.0,16.0,95437,Fort Bragg,CA
t-mobile,20097,2026-02-20T06:36:43+00:00,mobile,981,5G Home Internet,35.48,-97.63,4544349.0,89,ip,22773.0,22.0,73127,Oklahoma City,OK
t-mobile,20097,2026-02-20T06:37:33+00:00,mobile,981,5G Home Internet,39.04,-94.43,4391812.0,89,device,6167.0,14.0,64055,Independence,MO
t-mobile,20097,2026-02-20T06:39:46+00:00,mobile,10,Texting / SMS,39.17,-84.54,4508722.0,89,ip,21928.0,16.0,45223,Cincinnati,OH
t-mobile,20097,2026-02-20T06:39:52+00:00,mobile,9,Mobile Phone,38.24,-85.82,4299276.0,89,ip,21928.0,16.0,40211,Louisville,KY
t-mobile,20097,2026-02-20T06:41:55+00:00,mobile,981,5G Home Internet,41.57,-87.68,4896353.0,89,device,54113.0,118997.0,60430,Homewood,IL
t-mobile,20097,2026-02-20T06:43:52+00:00,mobile,8,Mobile Internet,33.84,-84.82,4200707.0,89,device,21928.0,16.0,30141,Hiram,GA
t-mobile,20097,2026-02-20T06:44:56+00:00,mobile,9,Mobile Phone,38.16,-85.78,4299276.0,89,ip,21928.0,16.0,40214,Louisville,KY
t-mobile,20097,2026-02-20T06:45:38+00:00,mobile,8,Mobile Internet,38.3,-85.48,4304058.0,89,device,21928.0,16.0,40056,Pewee Valley,KY
t-mobile,20097,2026-02-20T06:46:17+00:00,mobile,981,5G Home Internet,30.91,-84.56,4180775.0,89,device,21928.0,119149.0,39817,Bainbridge,GA
t-mobile,20097,2026-02-20T06:47:40+00:00,mobile,981,5G Home Internet,29.98,-81.51,4170894.0,89,device,7018.0,13.0,32092,Saint Augustine,FL
t-mobile,20097,2026-02-20T06:51:59+00:00,mobile,981,5G Home Internet,28.54,-81.59,4178550.0,89,ip,6167.0,14.0,34787,Winter Garden,FL
t-mobile,20097,2026-02-20T06:54:39+00:00,mobile,981,5G Home Internet,31.81,-106.6,5493403.0,89,device,6167.0,14.0,88063,Sunland Park,NM
t-mobile,20097,2026-02-20T06:55:03+00:00,mobile,981,5G Home Internet,35.51,-97.74,4556165.0,89,device,21928.0,119149.0,73099,Yukon,OK
t-mobile,20097,2026-02-20T06:56:05+00:00,mobile,8,Mobile Internet,33.81,-118.24,5334519.0,89,device,21928.0,16.0,90745,Carson,CA
t-mobile,20097,2026-02-20T06:56:15+00:00,mobile,7,TV Streaming,38.71,-90.28,4407066.0,89,ip,6167.0,14.0,63136,Saint Louis,MO
t-mobile,20097,2026-02-20T06:56:46+00:00,mobile,8,Mobile Internet,27.55,-81.49,4146440.0,89,device,7018.0,13.0,33825,Avon Park,FL
t-mobile,20097,2026-02-20T06:58:18+00:00,mobile,14,No Signal,27.55,-81.49,4146440.0,89,device,21928.0,119149.0,33825,Avon Park,FL
t-mobile,20097,2026-02-20T06:59:10+00:00,mobile,981,5G Home Internet,41.73,-88.0,4890119.0,89,device,21928.0,16.0,60516,Downers Grove,IL
t-mobile,20097,2026-02-20T07:00:10+00:00,mobile,8,Mobile Internet,27.55,-81.49,4146440.0,89,device,21928.0,119149.0,33825,Avon Park,FL
t-mobile,20097,2026-02-20T07:10:21+00:00,mobile,981,5G Home Internet,26.79,-99.11,4743575.0,89,device,21928.0,119149.0,78076,Zapata,TX
t-mobile,20097,2026-02-20T07:10:53+00:00,mobile,981,5G Home Internet,39.07,-94.53,4393217.0,89,device,21928.0,16.0,64128,Kansas City,MO
t-mobile,20097,2026-02-20T07:14:12+00:00,mobile,981,5G Home Internet,41.94,-87.66,4887398.0,89,device,21928.0,16.0,60657,Chicago,IL
t-mobile,20097,2026-02-20T07:16:03+00:00,mobile,981,5G Home Internet,35.5,-97.48,4544349.0,89,ip,21928.0,16.0,73111,Oklahoma City,OK
t-mobile,20097,2026-02-20T07:18:22+00:00,mobile,9,Mobile Phone,38.91,-77.41,4763793.0,89,device,701.0,12.0,20171,Herndon,VA
t-mobile,20097,2026-02-20T07:27:24+00:00,mobile,981,5G Home Internet,38.85,-91.01,4415502.0,89,device,21928.0,119149.0,63390,Wright City,MO
t-mobile,20097,2026-02-20T07:29:56+00:00,mobile,981,5G Home Internet,41.69,-87.62,4887398.0,89,ip,21928.0,16.0,60628,Chicago,IL
t-mobile,20097,2026-02-20T07:31:23+00:00,mobile,14,No Signal,30.53,-95.21,4682032.0,89,device,19201.0,6225.0,77328,Cleveland,TX
t-mobile,20097,2026-02-20T07:32:00+00:00,mobile,981,5G Home Internet,42.87,-78.72,5112375.0,89,device,20057.0,13.0,14227,Buffalo,NY
t-mobile,20097,2026-02-20T07:33:16+00:00,mobile,981,5G Home Internet,35.64,-101.61,5521912.0,89,device,21928.0,119149.0,79036,Fritch,TX
